stim_name,wtc_code,window_start_s,window_end_s,window_center_s,midi_path,mtb_n_note_onsets,mtb_note_onset_density_per_s,mtb_pitch_mean,mtb_pitch_std,mtb_duration_mean_s,mtb_duration_std_s,mtb_ioi_mean_s,mtb_ioi_std_s,mtb_ioi_cv,mtb_active_note_count,mtb_approx_polyphony
track16,wtc1f05,62.25,63.25,62.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,54.75,4.20034012228262,0.250976562499991,0.235441881863763,0.10305059523809,0.120089521974521,1.16534525295137,10,1.25
track16,wtc1f05,62.5,63.5,63,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,7,7,53.7142857142857,4.23140188409963,0.270275297619041,0.247992310388649,0.11805555555555,0.11637643711568,0.985776879097567,10,1.42857142857143
track16,wtc1f05,62.75,63.75,63.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,54.375,6.7175144212722,0.271321614583327,0.213575619646676,0.101748511904757,0.120805054076568,1.18729062288054,12,1.5
track16,wtc1f05,63,64,63.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,10,10,60.3,10.2961697301041,0.236067708333331,0.201280399492733,0.0894097222222191,0.094237016264178,1.05399070617803,13,1.3
track16,wtc1f05,63.25,64.25,63.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,11,11,63.1818181818182,10.3423225807183,0.216737689393938,0.197825297265644,0.0802083333333314,0.0792910663695387,0.988563944347518,13,1.18181818181818
track16,wtc1f05,63.5,64.5,64,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,11,11,66.4545454545455,9.18001782529464,0.242069128787875,0.18775884056624,0.0740885416666643,0.0505840708295761,0.682751606276199,11,1
track16,wtc1f05,63.75,64.75,64.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,9,9,71,5.80947501931113,0.163773148148144,0.0795997359803804,0.0968424479166661,0.0378080922089429,0.390408266439911,13,1.44444444444444
track16,wtc1f05,64,65,64.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,7,7,68,8.66025403784439,0.182105654761898,0.084426252529617,0.115017361111107,0.0721155144526317,0.626996774712714,11,1.57142857142857
track16,wtc1f05,64.25,65.25,64.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,7,7,63.2857142857143,9.81010169356543,0.170758928571425,0.0966687004823261,0.158420138888886,0.0930736113028207,0.587511234086858,8,1.14285714285714
track16,wtc1f05,64.5,65.5,65,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,59.25,7.9955344679747,0.341308593749993,0.316816234402131,0.138392857142855,0.122611996722361,0.885970556961588,9,1.125
track16,wtc1f05,64.75,65.75,65.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,7,7,55.8571428571429,3.23669437485075,0.348586309523804,0.342403119995338,0.156249999999998,0.118264724829041,0.756894238905876,9,1.28571428571429
track16,wtc1f05,65,66,65.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,7,7,55.7142857142857,3.30223589477825,0.330171130952378,0.355718154664075,0.157335069444443,0.119336251240344,0.758484752711051,7,1
track16,wtc1f05,65.25,66.25,65.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,55.25,3.8821937833432,0.302083333333325,0.338889187473435,0.103422619047618,0.122360868654949,1.18311516167088,9,1.125
track16,wtc1f05,65.5,66.5,66,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,54,3.50509832753866,0.224609374999993,0.239899547081133,0.104352678571427,0.124953488370483,1.19741524684444,11,1.375
track16,wtc1f05,65.75,66.75,66.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,53.625,3.88908729652601,0.230794270833327,0.239865975474153,0.0959821428571388,0.114483942960068,1.19276294060727,11,1.375
track16,wtc1f05,66,67,66.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,53.125,4.08612635284674,0.232747395833325,0.238322158942772,0.100074404761898,0.120242369445576,1.20152969914398,11,1.375
track16,wtc1f05,66.25,67.25,66.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,7,7,52,4.16333199893227,0.252046130952376,0.250214499838519,0.116753472222221,0.126326690758653,1.08199515058713,11,1.57142857142857
track16,wtc1f05,66.5,67.5,67,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,52.5,6.6332495807108,0.274414062499993,0.227471227232011,0.111235119047618,0.131647551967318,1.18350708925804,11,1.375
track16,wtc1f05,66.75,67.75,67.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,10,10,58.3,10.2961697301041,0.228515624999994,0.2156967406851,0.0905671296296286,0.100311369102624,1.10759134702452,12,1.2
track16,wtc1f05,67,68,67.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,11,11,61.1818181818182,10.3423225807183,0.219341856060599,0.206567519523086,0.0807291666666643,0.0806988256902468,0.999624163388893,12,1.09090909090909
track16,wtc1f05,67.25,68.25,67.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,11,11,64.4545454545455,9.18001782529464,0.253077651515144,0.209598431590627,0.0756510416666643,0.0484653770959662,0.640643883127422,11,1
track16,wtc1f05,67.5,68.5,68,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,9,9,69,5.80947501931113,0.18200231481481,0.127917308458301,0.10139973958333,0.0399480324692161,0.393965829038316,13,1.44444444444444
track16,wtc1f05,67.75,68.75,68.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,7,7,66.1428571428571,8.41483949992653,0.227864583333327,0.138464384904073,0.120442708333329,0.0707871230240641,0.587724437648469,11,1.57142857142857
track16,wtc1f05,68,69,68.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,6,6,63,9.57078889120432,0.256076388888888,0.130418233594591,0.151302083333329,0.0967729146820446,0.639600675351227,7,1.16666666666667
track16,wtc1f05,68.25,69.25,68.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,5,5,58.4,9.91463564635635,0.213802083333331,0.11574414961704,0.179036458333332,0.112284085016418,0.62715765303716,6,1.2
track16,wtc1f05,68.5,69.5,69,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,6,6,54.8333333333333,3.31159578853861,0.421006944444433,0.40889535576316,0.145572916666666,0.125191097416689,0.859988933953648,9,1.5
track16,wtc1f05,68.75,69.75,69.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,6,6,54.1666666666667,3.86867763798777,0.401258680555545,0.418756491472085,0.143229166666666,0.122772718721379,0.857176799800176,7,1.16666666666667
track16,wtc1f05,69,70,69.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,9,9,53.3333333333333,3.74165738677394,0.288773148148137,0.371322559313249,0.11946614583333,0.12114424270518,1.0140466310363,9,1
track16,wtc1f05,69.25,70.25,69.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,11,11,53.2727272727273,3.7971281013658,0.345762310606044,0.345293431531634,0.0971354166666629,0.117036618403216,1.20488100447283,11,1
track16,wtc1f05,69.5,70.5,70,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,9,9,51.6666666666667,3.46410161513775,0.224971064814802,0.202787490217295,0.114420572916661,0.116983613765684,1.02240017493086,11,1.22222222222222
track16,wtc1f05,69.75,70.75,70.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,9,9,51.5555555555556,3.53946009693255,0.216001157407392,0.20678690831749,0.116536458333325,0.119692554107092,1.02708247546651,11,1.22222222222222
track16,wtc1f05,70,71,70.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,7,7,50.4285714285714,4.1576092031015,0.248697916666651,0.226138052286927,0.120659722222217,0.118438538302878,0.981591339028218,12,1.71428571428571
track16,wtc1f05,70.25,71.25,70.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,51.125,6.95778084490409,0.246256510416668,0.192243292322532,0.110677083333331,0.123665931537239,1.11735806377179,12,1.5
track16,wtc1f05,70.5,71.5,71,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,9,9,55.3333333333333,9.57862203033401,0.210792824074078,0.192326837294938,0.0877278645833321,0.0981545755331163,1.11885289809921,12,1.33333333333333
track16,wtc1f05,70.75,71.75,71.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,11,11,59.6363636363636,10.2885638188498,0.188565340909096,0.179424832719981,0.0798177083333357,0.0743976026854962,0.932093945553987,13,1.18181818181818
track16,wtc1f05,71,72,71.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,11,11,62.9090909090909,9.07143368442437,0.201941287878791,0.171560490480593,0.0747395833333329,0.0485343205476935,0.649379062380294,11,1
track16,wtc1f05,71.25,72.25,71.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,10,10,67.2,4.44222166638871,0.146223958333333,0.132571225219584,0.0963541666666651,0.0389048467925185,0.403769220765604,14,1.4
track16,wtc1f05,71.5,72.5,72,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,10,10,66.2,4.73286382647969,0.146744791666666,0.132346521075799,0.098524305555554,0.0379395892821146,0.385078474475742,13,1.3
track16,wtc1f05,71.75,72.75,72.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,10,10,65.2,5.43241300999023,0.152473958333331,0.129461763066578,0.10329861111111,0.0395048735840539,0.382433734191855,11,1.1
track16,wtc1f05,72,73,72.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,13,13,63.9230769230769,6.66410207081617,0.216446314102563,0.23935096498097,0.0784505208333333,0.0567188048920382,0.722988251569882,14,1.07692307692308
track16,wtc1f05,72.25,73.25,72.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,12,12,62.1666666666667,7.00432766656487,0.189995659722221,0.232091449650761,0.0828598484848481,0.0521980271242977,0.629955618780099,14,1.16666666666667
track16,wtc1f05,72.5,73.5,73,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,12,12,61,7.37317003490604,0.189670138888887,0.232316383525564,0.0845170454545455,0.0534852171361292,0.632833493509831,13,1.08333333333333
track16,wtc1f05,72.75,73.75,73.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,13,13,59.3846153846154,8.08845330845626,0.176983173076921,0.227668232328256,0.0813802083333321,0.0545506381773124,0.670318241922824,15,1.15384615384615
track16,wtc1f05,73,74,73.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,11,11,60.1818181818182,9.21757215125742,0.0853456439393909,0.033579432290674,0.089453125,0.0554607005440104,0.619997351059679,14,1.27272727272727
track16,wtc1f05,73.25,74.25,73.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,14,14,63,8.91843380524078,0.115234374999997,0.109383048295915,0.070212339743589,0.0523632385877487,0.745783985820383,17,1.21428571428571
track16,wtc1f05,73.5,74.5,74,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,14,14,63.5714285714286,8.54593277723193,0.114769345238093,0.109614237201259,0.070112179487178,0.052455932190146,0.74817146712347,17,1.21428571428571
track16,wtc1f05,73.75,74.75,74.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,14,14,65.7857142857143,7.54655878202439,0.123604910714284,0.108977768394036,0.059895833333333,0.0371759423663662,0.620676602986291,16,1.14285714285714
track16,wtc1f05,74,75,74.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,16,16,64.0625,8.55935161095746,0.166341145833333,0.147284370276412,0.0606770833333333,0.0405346360305591,0.668038636726812,17,1.0625
track16,wtc1f05,74.25,75.25,74.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,13,13,61.9230769230769,9.15115237243866,0.154046474358975,0.133999057552831,0.067491319444444,0.0470876952326636,0.697685207820307,15,1.15384615384615
track16,wtc1f05,74.5,75.5,75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,13,13,60.8461538461538,9.75402612468439,0.152343750000002,0.134896084700537,0.072157118055556,0.0520935665057574,0.721946329198582,15,1.15384615384615
track16,wtc1f05,74.75,75.75,75.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,11,11,57,8.52056336165632,0.161103219696971,0.143648877132253,0.0837239583333343,0.0543663755776591,0.64935266630858,12,1.09090909090909
track16,wtc1f05,75,76,75.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,57.125,10.5889092922737,0.16048177083333,0.108357722293292,0.105840773809527,0.0468129549694993,0.442296038516734,11,1.375
track16,wtc1f05,75.25,76.25,75.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,7,7,61.2857142857143,14.2561599050409,0.196800595238088,0.118048602699947,0.129557291666667,0.082139685275357,0.634002796899238,9,1.28571428571429
track16,wtc1f05,75.5,76.5,76,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,6,6,67.6666666666667,16.1699309419263,0.241319444444426,0.0928401547993663,0.152083333333329,0.103592984065792,0.681159347281939,6,1
track16,wtc1f05,75.75,76.75,76.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,5,5,76.2,11.9666202413213,0.24999999999998,0.106145750275967,0.186197916666654,0.119475163100114,0.641656820006254,6,1.2
track16,wtc1f05,76,77,76.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,6,6,77.8333333333333,4.49073119510249,0.23480902777775,0.0853223988626878,0.14661458333332,0.126742948350572,0.864463448785509,8,1.33333333333333
track16,wtc1f05,76.25,77.25,76.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,6,6,77.3333333333333,4.22689799577263,0.246961805555531,0.100639053251466,0.146614583333314,0.126742948350567,0.864463448785507,7,1.16666666666667
track16,wtc1f05,76.5,77.5,77,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,6,6,76.6666666666667,3.38624669312008,0.256076388888872,0.100615465314892,0.145312499999989,0.125627763927578,0.864535149609209,7,1.16666666666667
track16,wtc1f05,76.75,77.75,77.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,74.375,4.405759217855,0.204589843749989,0.127521454721277,0.104724702380947,0.122589277961904,1.17058607162208,8,1
track16,wtc1f05,77,78,77.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,73.125,4.76407688554966,0.212890624999998,0.140569874556874,0.105096726190478,0.125596977353277,1.19506079690479,11,1.375
track16,wtc1f05,77.25,78.25,77.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,72.625,4.37321392113398,0.232747395833332,0.17398811218153,0.105840773809522,0.126466893574999,1.19487876952408,9,1.125
track16,wtc1f05,77.5,78.5,78,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,72.25,3.84521966676993,0.23225911458333,0.173846324650294,0.110119047619047,0.132076137156253,1.19939411039192,9,1.125
track16,wtc1f05,77.75,78.75,78.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,71.25,4.33424898750802,0.228027343749995,0.178780000980374,0.113281249999998,0.133281867372976,1.17655717405112,8,1
track16,wtc1f05,78,79,78.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,10,10,66,10.2089285540757,0.374739583333319,0.248920738967626,0.105902777777776,0.144519519043447,1.3646433273611,12,1.2
track16,wtc1f05,78.25,79.25,78.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,9,9,65.1111111111111,10.4096643130848,0.357060185185168,0.257274976410072,0.0856119791666643,0.140124201274885,1.63673591755308,10,1.11111111111111
track16,wtc1f05,78.5,79.5,79,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,63.75,10.2364893535682,0.367350260416648,0.273051418815217,0.0602678571428551,0.130047023095263,2.15781727209925,10,1.25
track16,wtc1f05,78.75,79.75,79.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,5,5,60.8,12.0083304418225,0.559374999999972,0.0866722066037819,0.0120442708333286,0.0140389704771145,1.16561398123548,5,1
track16,wtc1f05,79,80,79.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,0,0,,,,,,,,5,5
track16,wtc1f05,79.25,80.25,79.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,5,5,63.6,8.79204185613331,0.382031249999997,0.213447562471238,0.0279947916666679,0.0466393090848231,1.66599950591361,10,2
track16,wtc1f05,79.5,80.5,80,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,60.5,7.94624799152765,0.271647135416663,0.222757867088624,0.0667782738095245,0.0602894781053998,0.90283073619673,10,1.25
track16,wtc1f05,79.75,80.75,80.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,13,13,61.1538461538462,8.67800047866398,0.213241185897433,0.187123731681979,0.0578342013888881,0.0545194317600593,0.942684958913158,13,1
track16,wtc1f05,80,81,80.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,18,18,61.2222222222222,9.50885380335584,0.249059606481479,0.197633172601542,0.0548406862745084,0.054083270607174,0.986188800345365,18,1
track16,wtc1f05,80.25,81.25,80.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,15,15,58.8666666666667,9.97043247855998,0.187847222222221,0.162866384154975,0.064453124999998,0.052192768643344,0.809778713496756,19,1.26666666666667
track16,wtc1f05,80.5,81.5,81,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,14,14,58.0714285714286,11.020709775511,0.19828869047619,0.163858418624057,0.0634014423076912,0.0545021677091867,0.859636085953443,18,1.28571428571429
track16,wtc1f05,80.75,81.75,81.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,14,14,57.7142857142857,12.0921371237586,0.186011904761902,0.170978700163916,0.0660056089743561,0.0587247393264432,0.889693167580023,18,1.28571428571429
track16,wtc1f05,81,82,81.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,14,14,57.1428571428571,12.7451779289094,0.200799851190465,0.25679786226448,0.0718149038461495,0.0546457506237327,0.760924929187421,18,1.28571428571429
track16,wtc1f05,81.25,82.25,81.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,14,14,60.3571428571429,13.2816075420522,0.196707589285702,0.258041787430312,0.0649038461538407,0.0504486474472574,0.777282864372624,18,1.28571428571429
track16,wtc1f05,81.5,82.5,82,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,16,16,65.1875,12.3947233396582,0.207194010416658,0.262180603661421,0.0621527777777734,0.0463069778310962,0.745050816500371,17,1.0625
track16,wtc1f05,81.75,82.75,82.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,11,11,67,11.7303026388921,0.262547348484839,0.303501784240885,0.0671874999999957,0.0379629188544199,0.565029489926285,12,1.09090909090909
track16,wtc1f05,82,83,82.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,8,8,69.625,9.99910710299389,0.137858072916671,0.173439730871674,0.131510416666665,0.178141307022404,1.3545794434971,12,1.5
track16,wtc1f05,82.25,83.25,82.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,6,6,68.8333333333333,11.6861741672229,0.152560763888898,0.202646030959332,0.145052083333334,0.216205830653956,1.49053929930195,8,1.33333333333333
track16,wtc1f05,82.5,83.5,83,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,6,6,61,15.5692003648229,0.294270833333329,0.241719417734108,0.0604166666666686,0.120731284359133,1.99831091353041,9,1.5
track16,wtc1f05,82.75,83.75,83.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,6,6,61,15.5692003648229,0.294270833333329,0.241719417734108,0.0604166666666686,0.120731284359133,1.99831091353041,8,1.33333333333333
track16,wtc1f05,83,84,83.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,5,5,59.4,14.9599465239686,0.347916666666654,0.228080998420025,0.164713541666661,0.313890317240326,1.90567402087414,8,1.6
track16,wtc1f05,83.25,84.25,83.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,9,9,58.7777777777778,11.882526854354,0.271846064814808,0.206781100696079,0.120117187499995,0.213541383111744,1.77777541712549,9,1
track16,wtc1f05,83.5,84.5,84,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,7,7,61.2857142857143,10.7968249301092,0.146391369047618,0.113766265793871,0.0855034722222191,0.0421976796703336,0.49352007086524,10,1.42857142857143
track16,wtc1f05,83.75,84.75,84.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,9,9,64.3333333333333,11.146748404804,0.138310185185184,0.0998851069006867,0.0913085937499982,0.0373277857544778,0.408809118851187,11,1.22222222222222
track16,wtc1f05,84,85,84.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,11,11,67.9090909090909,9.27851869055126,0.123579545454545,0.0958698670481456,0.0962239583333314,0.034664937554951,0.360252666335627,12,1.09090909090909
track16,wtc1f05,84.25,85.25,84.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,12,12,68.75,9.52627944162882,0.208224826388885,0.207861132071517,0.0836884469696974,0.0500958381536403,0.598599208941939,14,1.16666666666667
track16,wtc1f05,84.5,85.5,85,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,12,12,65.3333333333333,10.9156545910685,0.205837673611106,0.209201153537964,0.0839251893939403,0.0505113139266449,0.601861184841032,14,1.16666666666667
track16,wtc1f05,84.75,85.75,85.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,12,12,61.3333333333333,11.048104184004,0.201171874999994,0.211784491871046,0.0809659090909091,0.0490690866268121,0.606046262899574,12,1
track16,wtc1f05,85,86,85.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,12,12,57.3333333333333,9.81032233121951,0.22135416666666,0.203985919577523,0.0802556818181805,0.0487447994830358,0.607368828956774,13,1.08333333333333
track16,wtc1f05,85.25,86.25,85.75,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,10,10,57.6,9.41865760663966,0.125130208333329,0.0576896229717334,0.0966435185185159,0.0338903163477271,0.35067345298727,14,1.4
track16,wtc1f05,85.5,86.5,86,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,10,10,61.7,11.0156454393033,0.134374999999997,0.0576907658529425,0.0985243055555524,0.0347134049134594,0.352333413747194,14,1.4
track16,wtc1f05,85.75,86.75,86.25,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,10,10,65.9,9.99388702046295,0.14609375,0.0520391884677403,0.0992476851851826,0.0347364608392509,0.349997692887622,10,1
track16,wtc1f05,86,87,86.5,wtc1f05_cut-MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_07_Track07_wav.midi,13,13,66.0769230769231,9.80188364942795,0.253505608974357,0.267556942663702,0.0827907986111107,0.0453965687517636,0.548328673153677,15,1.15384615384615
